"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.589148615993438,0.294,0.234,0,"0","PPP1R7"
0,0.295058309321457,0.341,0.282,0,"0","GLIPR2"
0,0.473355486199845,0.276,0.217,0,"0","TMX4"
0,0.492757391532891,0.327,0.268,0,"0","COPS6"
0,0.46027843241851,0.259,0.2,0,"0","AKR1B1"
0,0.467265629832049,0.374,0.315,0,"0","DCTN3"
0,0.31754813313023,0.335,0.276,0,"0","FAM107B"
0,0.387847702218589,0.333,0.274,0,"0","IL16"
0,0.372277128908564,0.423,0.364,0,"0","SNRPD1"
0,0.337867083317585,0.379,0.32,0,"0","C20orf24"
0,0.519698140244896,0.315,0.256,0,"0","PLEKHJ1"
0,0.388168178377933,0.455,0.396,0,"0","HNRNPM"
0,0.605979663296325,0.285,0.226,0,"0","SF3B4"
0,0.352925017167365,0.289,0.23,0,"0","PBXIP1"
0,0.26060836373264,0.589,0.53,0,"0","PSMB1"
0,0.320166322005408,0.545,0.487,0,"0","C19orf60"
0,0.536038596413,0.272,0.214,0,"0","RP11-51J9.5"
0,0.46752717094104,0.303,0.245,0,"0","TMCO1"
0,0.270850635632343,0.519,0.461,0,"0","PAIP2"
0,0.349868457645863,0.298,0.24,0,"0","PHF1"
0,0.349878321667053,0.475,0.417,0,"0","TUFM"
0,0.473743729088877,0.298,0.24,0,"0","IER3IP1"
0,0.564157775494368,0.283,0.225,0,"0","TEX264"
0,0.339638702817971,0.959,0.901,0,"0","TMA7"
0,0.473296924713863,0.338,0.281,0,"0","ARHGAP30"
0,0.344478550215768,0.456,0.399,0,"0","BCAP31"
0,0.513494051116696,0.309,0.252,0,"0","PUF60"
0,0.375909400590688,0.415,0.358,0,"0","NDUFV1"
0,0.371448377560495,0.448,0.391,0,"0","HNRNPF"
0,0.453377370063474,0.361,0.304,0,"0","SF3A2"
0,0.340622884249629,0.953,0.896,0,"0","ACTG1"
0,0.387204994860792,0.367,0.311,0,"0","TMEM160"
0,0.306783179274243,0.55,0.495,0,"0","EID1"
0,0.256770395412011,0.39,0.335,0,"0","MGST3"
0,0.403369111225431,0.313,0.258,0,"0","MRPS6"
0,0.295846147749024,0.549,0.495,0,"0","ACTR3"
0,0.823047174243693,0.997,0.943,0,"0","HLA-C"
0,0.531375140484976,0.263,0.209,0,"0","TADA3"
0,0.279880272044497,0.458,0.404,0,"0","SUMO1"
0,0.52622047187004,0.257,0.203,0,"0","SDHA"
0,0.321072596966449,0.439,0.385,0,"0","CYTH1"
0,0.550975804095167,0.255,0.202,0,"0","METTL23"
0,0.512579347529099,0.283,0.23,0,"0","TMUB1"
0,0.301170190544971,0.972,0.919,0,"0","PPIA"
0,0.392067450745259,0.367,0.315,0,"0","RPN1"
0,0.320552895822269,0.39,0.338,0,"0","G3BP2"
0,0.308039984264133,0.493,0.441,0,"0","RWDD1"
0,0.32947009943208,0.417,0.365,0,"0","GHITM"
0,0.451296977298582,0.332,0.28,0,"0","ACADVL"
0,0.475623780127366,0.317,0.266,0,"0","NCBP2-AS2"
0,0.371478246975006,0.303,0.252,0,"0","VDAC3"
0,0.426093763829768,0.295,0.244,0,"0","PPP1R12A"
0,0.382469476071839,0.365,0.314,0,"0","MIEN1"
0,0.407700973648348,0.344,0.293,0,"0","RPN2"
0,0.408781361314328,0.37,0.319,0,"0","SNRPA"
0,0.497186976582348,0.27,0.22,0,"0","ZNF655"
0,0.519427932269263,0.269,0.219,0,"0","UFD1L"
0,0.346809564329461,0.384,0.334,0,"0","VAMP2"
0,0.253148770609271,0.509,0.459,0,"0","SNU13"
0,0.455633581263786,0.324,0.275,0,"0","CCT7"
0,0.286326293104085,0.485,0.436,0,"0","MDH2"
0,0.250245995282936,0.507,0.458,0,"0","ERH"
0,0.265199859687418,0.318,0.269,0,"0","SLC44A2"
0,0.267956565590828,0.576,0.527,0,"0","JTB"
0,0.379237031064064,0.394,0.346,0,"0","XRCC5"
0,0.366123534228008,0.341,0.293,0,"0","BUD31"
0,0.410448812553265,0.343,0.295,0,"0","SLC3A2"
0,0.508599953213697,0.258,0.21,0,"0","STARD7"
0,0.419971560436897,0.274,0.226,0,"0","PTGER4"
0,0.41202154381525,0.345,0.297,0,"0","SDF4"
0,0.492946055427892,0.25,0.202,0,"0","UHMK1"
0,0.268397869956971,0.389,0.341,0,"0","CLK1"
0,0.377715200008167,0.367,0.319,0,"0","SSNA1"
0,0.299572432665094,0.291,0.243,0,"0","RP5-1171I10.5"
0,0.448372208192868,0.294,0.246,0,"0","MRPL34"
0,0.820367633569165,0.991,0.944,0,"0","HLA-A"
0,0.295514536049601,0.404,0.357,0,"0","MRPL41"
0,0.399315779481626,0.34,0.293,0,"0","AIP"
0,0.440457856611597,0.272,0.225,0,"0","SDR39U1"
0,0.421188534964352,0.327,0.28,0,"0","ARHGAP9"
0,0.259477586847649,0.528,0.482,0,"0","ANXA11"
0,0.429629246007516,0.335,0.289,0,"0","UBE2N"
0,0.452877148869225,0.279,0.233,0,"0","FBXO7"
0,0.332960299113913,0.445,0.399,0,"0","ENSA"
0,0.338479408338263,0.388,0.342,0,"0","TBRG1"
0,0.265756431344109,0.291,0.245,0,"0","RASA3"
0,0.471581170643644,0.311,0.265,0,"0","GPI"
0,0.369544511813309,0.336,0.291,0,"0","HNRNPR"
0,0.363616460475775,0.279,0.234,0,"0","CRBN"
0,0.354933179181738,0.349,0.304,0,"0","ILF2"
0,0.390454247003579,0.308,0.263,0,"0","POLR2F"
0,0.394088198729012,0.336,0.292,0,"0","RER1"
0,0.473134663207215,0.266,0.222,0,"0","CNPPD1"
0,0.318792758808591,0.314,0.27,0,"0","NOP58"
0,0.295089665607666,0.352,0.308,0,"0","MYDGF"
0,0.376424941616721,0.25,0.207,0,"0","CHIC2"
0,0.434198518624179,0.276,0.233,0,"0","PRMT1"
0,0.255398796338385,0.481,0.438,0,"0","UBE2I"
0,0.421884877701914,0.28,0.238,0,"0","TNIP1"
0,0.401018930109045,0.328,0.286,0,"0","NAA10"
0,0.294189204236196,0.288,0.246,0,"0","UTRN"
0,0.299881275327335,0.411,0.369,0,"0","PA2G4"
0,0.344580011728156,0.324,0.283,0,"0","ABHD14B"
0,0.299281460432266,0.885,0.844,0,"0","DUSP1"
0,0.345616670354188,0.27,0.229,0,"0","VIMP"
0,0.255165860627366,0.485,0.444,0,"0","TNFRSF14"
0,0.317264203692615,0.296,0.255,0,"0","STK38"
0,0.311797531239465,0.289,0.248,0,"0","PHB"
0,0.259093071007094,0.398,0.358,0,"0","CDC42SE1"
0,0.343053184004748,0.329,0.289,0,"0","SDHC"
0,0.268835811266585,0.326,0.286,0,"0","CACYBP"
0,0.273679402682464,0.39,0.35,0,"0","ECH1"
0,0.287314138083232,0.448,0.408,0,"0","XRCC6"
0,0.442449972084243,0.258,0.218,0,"0","RNF187"
0,0.411411283506143,0.257,0.217,0,"0","NUB1"
0,0.377576585318582,0.319,0.279,0,"0","RASSF5"
0,0.321074297333526,0.352,0.312,0,"0","RAB11B"
0,0.250115252148294,0.362,0.322,0,"0","RPS19BP1"
0,0.271665976327915,0.385,0.346,0,"0","ACP1"
0,0.442465182578974,0.26,0.221,0,"0","ZBTB8OS"
0,0.389297526639091,0.266,0.227,0,"0","SRPRA"
0,0.310420592257059,0.473,0.434,0,"0","AUP1"
0,0.334727225067121,0.304,0.265,0,"0","TAF15"
0,0.378048049713406,0.281,0.243,0,"0","PSMA3"
0,0.437873691516238,0.266,0.228,0,"0","ARL2BP"
0,0.393860150980113,0.286,0.248,0,"0","HSPA9"
0,0.369376119224622,0.311,0.273,0,"0","PHF11"
0,0.323310796582411,0.61,0.573,0,"0","BTG2"
0,0.329596219401384,0.32,0.283,0,"0","IK"
0,0.832441480829796,0.994,0.957,0,"0","HLA-B"
0,0.341824291879701,0.329,0.292,0,"0","C18orf32"
0,0.429636062367376,0.994,0.957,0,"0","MT-ND5"
0,0.353348769141411,0.346,0.309,0,"0","PSMD7"
0,0.282614692457052,0.36,0.323,0,"0","NCOR1"
0,0.261930271209878,0.4,0.364,0,"0","LSM8"
0,0.281485660784738,0.405,0.369,0,"0","BAX"
0,0.435153420360302,0.258,0.222,0,"0","CCDC124"
0,0.297886106125379,0.318,0.283,0,"0","PRPF38B"
0,0.329840936415102,0.278,0.243,0,"0","COPZ1"
0,0.795824636605296,0.996,0.961,0,"0","PFN1"
0,0.36433817143155,0.298,0.263,0,"0","PPM1G"
0,0.376080830264722,0.323,0.289,0,"0","CSRNP1"
0,0.261510337370062,0.343,0.309,0,"0","ATRX"
0,0.35037113707286,0.334,0.3,0,"0","MRPL43"
0,0.311405723185033,0.333,0.299,0,"0","EAPP"
0,0.251437020504148,0.403,0.369,0,"0","PPP4C"
0,0.426791363510234,0.251,0.217,0,"0","DCTN2"
0,0.284824368575777,0.313,0.279,0,"0","SPCS3"
0,0.30937066766256,0.322,0.289,0,"0","PSMB2"
0,0.300686952922693,0.338,0.305,0,"0","TWF2"
0,0.316974868374225,0.302,0.269,0,"0","GTF3C6"
0,0.359428619429511,0.303,0.27,0,"0","FUNDC2"
0,0.307104557658264,0.278,0.246,0,"0","ORMDL1"
0,0.346069247343238,0.268,0.236,0,"0","MEA1"
0,0.299281306072655,0.339,0.307,0,"0","MAPK1IP1L"
0,0.308649649684851,0.256,0.224,0,"0","TMED4"
0,0.380302586934108,0.258,0.226,0,"0","FAM50A"
0,0.380416651660388,0.261,0.229,0,"0","CPNE1"
0,0.388044284787631,0.283,0.251,0,"0","HPS1"
0,0.256514278535257,0.411,0.379,0,"0","TMEM230"
0,0.335253472517552,0.326,0.295,0,"0","THOC7"
0,0.283986216218759,0.319,0.288,0,"0","FLI1"
0,0.388437493027049,0.261,0.23,0,"0","PSMD13"
0,0.373299567432014,0.254,0.223,0,"0","CLPP"
0,0.25064920918784,0.283,0.252,0,"0","IFRD1"
0,0.318846837085493,0.354,0.323,0,"0","PPP2R1A"
0,0.338936173218208,0.267,0.237,0,"0","SMAP1"
0,0.34587176396757,0.285,0.255,0,"0","RBM4"
0,0.288365805541747,0.374,0.345,0,"0","SNRPC"
0,0.306158400631252,0.278,0.249,0,"0","LRP10"
0,0.257827471793632,0.282,0.253,0,"0","PRPF4B"
0,0.272704186127852,0.285,0.256,0,"0","RSF1"
0,0.319397369964246,0.27,0.243,0,"0","GIMAP1"
0,0.267814147128137,0.256,0.229,0,"0","FGD3"
0,0.276607701603738,0.291,0.264,0,"0","NUCKS1"
0,0.27230057267547,0.402,0.376,0,"0","HP1BP3"
0,0.253015433653934,0.395,0.369,0,"0","PDCD6"
0,0.29286694303395,0.251,0.225,0,"0","LINC00116"
0,0.336730357220241,0.256,0.23,0,"0","PSMD6"
0,0.278251153080868,0.252,0.226,0,"0","ARF6"
0,0.297416087632317,0.341,0.316,0,"0","RBCK1"
0,0.304158547289078,0.3,0.275,0,"0","THRAP3"
0,0.347255163157322,0.292,0.267,0,"0","KXD1"
0,0.254059416836452,0.369,0.346,0,"0","POLR2J"
0,0.254591826692889,0.31,0.287,0,"0","NDUFB6"
0,0.321242483059604,0.998,0.975,0,"0","RPS3"
0,0.266860443546003,0.307,0.284,0,"0","TAOK3"
0,0.326362699613967,0.999,0.985,0,"0","MT-CYB"
0,0.310583373675177,0.999,0.992,0,"0","ACTB"
0,0.285564618279712,1,0.996,0,"0","MT-CO1"
0,0.765612022984149,1,0.997,0,"0","B2M"
2.22044604925031e-16,0.25794804713976,0.277,0.254,4.9835691129374e-12,"0","COMMD7"
6.66133814775094e-16,0.253602823319596,0.295,0.271,1.49507073388122e-11,"0","RAD21"
8.88178419700125e-16,0.287908312804034,0.293,0.273,1.99342764517496e-11,"0","GRSF1"
1.11022302462516e-15,0.273944208884389,0.273,0.248,2.4917845564687e-11,"0","MFNG"
1.33226762955019e-15,0.264496348113709,0.286,0.263,2.99014146776244e-11,"0","NUDC"
2.44249065417534e-15,0.266557437042494,0.299,0.279,5.48192602423114e-11,"0","PSMD4"
7.105427357601e-15,0.267812863830376,0.281,0.26,1.59474211613997e-10,"0","DGCR6L"
2.44249065417534e-14,0.309092812414319,0.252,0.23,5.48192602423114e-10,"0","GLUD1"
4.35207425653061e-14,0.269585893279812,0.272,0.25,9.76779546135731e-10,"0","DNAJC19"
7.32747196252603e-14,0.288734150383608,0.268,0.248,1.64457780726934e-09,"0","CWC15"
1.91624494050302e-13,0.261735445289865,0.293,0.274,4.30082014446498e-09,"0","C17orf62"
9.5545793499241e-13,0.260346388963888,0.307,0.291,2.14442978929696e-08,"0","PSMF1"
1.06759046047955e-12,0.271412687549765,0.254,0.235,2.3961000295003e-08,"0","ZMAT2"
0,3.63704434065933,0.964,0.118,0,"1","FCN1"
0,4.05668817072268,0.924,0.105,0,"1","CSTA"
0,3.82492922599687,0.996,0.199,0,"1","LYZ"
0,4.57336691249836,0.862,0.07,0,"1","S100A12"
0,3.92706850783002,0.976,0.191,0,"1","S100A9"
0,4.53244087549105,0.991,0.207,0,"1","S100A8"
0,3.97529331890423,0.884,0.105,0,"1","MNDA"
0,2.99603979878789,0.907,0.13,0,"1","SERPINA1"
0,3.52126213409365,0.858,0.089,0,"1","CD14"
0,2.31295494979488,0.935,0.191,0,"1","LST1"
0,3.41158953253071,0.82,0.091,0,"1","MS4A6A"
0,2.86279799758837,0.997,0.268,0,"1","CST3"
0,2.84926121497492,0.981,0.253,0,"1","AIF1"
0,2.34505801414283,0.976,0.253,0,"1","FCER1G"
0,3.05980784126782,0.824,0.104,0,"1","CFD"
0,2.70052411734377,0.995,0.276,0,"1","TYROBP"
0,2.83916356447088,0.843,0.13,0,"1","CD68"
0,2.75356562391851,0.861,0.151,0,"1","SPI1"
0,3.13367815066168,0.874,0.17,0,"1","LGALS3"
0,2.59225637027945,0.93,0.236,0,"1","TYMP"
0,3.27711733789764,0.798,0.116,0,"1","KLF4"
0,3.07552870096936,0.772,0.092,0,"1","VCAN"
0,3.21319010245766,0.783,0.115,0,"1","FGL2"
0,3.69881106194699,0.744,0.08,0,"1","IGSF6"
0,3.57265270184875,0.744,0.086,0,"1","NCF2"
0,2.86822922266497,0.844,0.19,0,"1","GRN"
0,3.07576261710061,0.746,0.097,0,"1","CLEC7A"
0,2.84906887971919,0.773,0.131,0,"1","CYBB"
0,2.90285268561105,0.8,0.165,0,"1","RNF130"
0,3.06119700257177,0.755,0.121,0,"1","TNFSF13B"
0,3.81991570514498,0.68,0.067,0,"1","FPR1"
0,2.92697230578697,0.903,0.293,0,"1","NCF1"
0,3.07211982234931,0.685,0.078,0,"1","CSF3R"
0,3.29778632142685,0.698,0.091,0,"1","PLAUR"
0,2.95870685482067,0.709,0.109,0,"1","CFP"
0,2.53335868240593,0.898,0.301,0,"1","PYCARD"
0,4.34205722612044,0.642,0.046,0,"1","FCGR1A"
0,3.25486837167287,0.675,0.08,0,"1","TNFAIP2"
0,2.44059425845976,0.84,0.245,0,"1","RGS2"
0,2.74309026789594,0.837,0.249,0,"1","AP1S2"
0,3.82424428727373,0.65,0.063,0,"1","CLEC12A"
0,3.04291863019242,0.976,0.39,0,"1","CTSS"
0,3.65374521799468,0.653,0.072,0,"1","CD302"
0,2.64534548573441,0.746,0.167,0,"1","NAMPT"
0,1.70471230355354,0.905,0.327,0,"1","IFITM3"
0,2.74661831697964,0.717,0.145,0,"1","BLVRB"
0,1.44334389450725,0.969,0.398,0,"1","HLA-DRA"
0,2.4933389211843,0.658,0.089,0,"1","LILRB2"
0,3.31235277620953,0.639,0.078,0,"1","CPVL"
0,3.23067969959407,0.631,0.07,0,"1","PILRA"
0,2.76979191404108,0.903,0.343,0,"1","TKT"
0,3.41880216597472,0.633,0.076,0,"1","IFI30"
0,3.01430917057527,0.637,0.087,0,"1","LGALS2"
0,2.71374457017979,0.709,0.163,0,"1","FAM26F"
0,2.87597141164367,0.702,0.158,0,"1","PGD"
0,1.98456017759179,0.745,0.207,0,"1","FGR"
0,2.64588210992222,0.779,0.243,0,"1","LINC00936"
0,2.92075616736962,0.603,0.078,0,"1","SLC7A7"
0,2.61632793981083,0.629,0.105,0,"1","RAB31"
0,4.79650304292733,0.558,0.035,0,"1","RP11-1143G9.4"
0,2.81993177678347,0.614,0.091,0,"1","HCK"
0,2.52495643438437,0.66,0.138,0,"1","WARS"
0,2.91167131743573,0.59,0.069,0,"1","CD36"
0,2.38652837452611,0.728,0.208,0,"1","AGTRAP"
0,3.07076966521178,0.595,0.079,0,"1","MPEG1"
0,2.23501798750429,0.704,0.188,0,"1","FCGRT"
0,3.40130786781003,0.581,0.069,0,"1","C19orf38"
0,0.936540349334773,0.925,0.416,0,"1","LGALS1"
0,2.64976962502565,0.672,0.17,0,"1","TNFSF10"
0,4.01412133175921,0.549,0.053,0,"1","PLBD1"
0,2.34738863611719,0.644,0.15,0,"1","PTPRE"
0,2.18025888544239,0.667,0.175,0,"1","CAPG"
0,2.56819685086702,0.571,0.079,0,"1","MS4A7"
0,2.18993267395365,0.645,0.154,0,"1","ODF3B"
0,2.0729918291983,0.676,0.186,0,"1","APLP2"
0,2.15421054945039,0.862,0.373,0,"1","TALDO1"
0,1.66899332399143,0.753,0.265,0,"1","HLA-DMA"
0,2.6543874123694,0.57,0.082,0,"1","SLC11A1"
0,1.94315363570415,0.793,0.306,0,"1","SOD2"
0,1.98926017268764,0.761,0.274,0,"1","STXBP2"
0,1.30926253687383,0.955,0.473,0,"1","HLA-DRB1"
0,2.39782165141831,0.673,0.194,0,"1","CRTAP"
0,2.53891139973269,0.591,0.112,0,"1","LY86"
0,1.24748333660186,0.728,0.249,0,"1","CTSB"
0,2.04799162719742,0.869,0.39,0,"1","CARD16"
0,2.16931113056901,0.663,0.185,0,"1","IFNGR2"
0,2.88619244979306,0.586,0.108,0,"1","GCA"
0,1.66920840316779,0.895,0.419,0,"1","NPC2"
0,2.35792956582765,0.583,0.109,0,"1","CEBPD"
0,1.90913980443278,0.748,0.278,0,"1","GNAI2"
0,2.25018222778742,0.623,0.153,0,"1","CDKN1A"
0,1.93371679963821,0.784,0.315,0,"1","GLRX"
0,0.893371484937018,0.814,0.346,0,"1","GPX1"
0,1.69195506035738,0.746,0.28,0,"1","ASAH1"
0,2.39729842071189,0.659,0.194,0,"1","LAP3"
0,2.40889614143408,0.621,0.156,0,"1","SNX10"
0,1.49583649648472,0.677,0.217,0,"1","GLUL"
0,1.61353032013641,0.658,0.198,0,"1","LYN"
0,1.76638021281914,0.809,0.351,0,"1","C10orf54"
0,2.93437742557013,0.541,0.086,0,"1","CPPED1"
0,1.72387661725167,0.791,0.336,0,"1","ANXA5"
0,2.88009031542436,0.53,0.075,0,"1","ALDH2"
0,2.29381631593882,0.6,0.145,0,"1","JAML"
0,2.58290570254256,0.578,0.125,0,"1","NUP214"
0,1.67113395286158,0.796,0.346,0,"1","C1orf162"
0,1.90976100332603,0.702,0.254,0,"1","CASP1"
0,2.00743047316203,0.941,0.494,0,"1","PSAP"
0,3.08918812067422,0.503,0.059,0,"1","LILRA5"
0,2.09406817140306,0.986,0.544,0,"1","S100A11"
0,2.18166388918187,0.588,0.148,0,"1","THEMIS2"
0,3.59387847693805,0.491,0.053,0,"1","CLEC4A"
0,1.59110342399311,0.807,0.37,0,"1","AP2S1"
0,3.69508842294794,0.48,0.043,0,"1","ASGR1"
0,2.10322509329496,0.575,0.138,0,"1","BRI3"
0,2.17324873642668,0.605,0.168,0,"1","KLF10"
0,1.58754100301433,0.756,0.32,0,"1","C4orf48"
0,2.21660082416508,0.938,0.502,0,"1","TSPO"
0,1.95350753902483,0.589,0.154,0,"1","CTSH"
0,1.6335594947052,0.648,0.216,0,"1","HSBP1"
0,1.70577894362508,0.831,0.403,0,"1","ATP6V0B"
0,1.88574734042739,0.586,0.158,0,"1","HLA-DMB"
0,2.96398965213193,0.487,0.061,0,"1","DMXL2"
0,1.89011491557424,0.611,0.185,0,"1","LGALS9"
0,1.78390286239557,0.729,0.303,0,"1","TRAPPC5"
0,3.13564754992826,0.485,0.059,0,"1","LILRB3"
0,1.92438422741792,0.649,0.224,0,"1","GRINA"
0,1.41501182269976,0.749,0.324,0,"1","ANXA2"
0,3.08662373810894,0.481,0.057,0,"1","CD300E"
0,2.34389611766683,0.561,0.138,0,"1","BLVRA"
0,2.63798895829259,0.497,0.077,0,"1","MAFB"
0,2.59054120771484,0.512,0.093,0,"1","STX11"
0,2.02497303158068,0.74,0.321,0,"1","VAMP5"
0,3.00269448703206,0.486,0.067,0,"1","ZNF385A"
0,1.27454575570175,0.659,0.247,0,"1","ZEB2"
0,1.57026580810309,0.68,0.269,0,"1","SDCBP"
0,1.4549078316228,0.669,0.258,0,"1","GSTO1"
0,1.91287831233132,0.621,0.211,0,"1","ATP6V0D1"
0,2.96825652221361,0.488,0.078,0,"1","SMCO4"
0,1.93102770572771,0.581,0.178,0,"1","BCL2A1"
0,1.54234434012825,0.807,0.406,0,"1","RHOG"
0,3.24947358012593,0.454,0.054,0,"1","PRAM1"
0,1.61663715031896,0.603,0.204,0,"1","TNFRSF1B"
0,1.60424741466815,0.763,0.364,0,"1","PGLS"
0,1.97401917748671,0.564,0.166,0,"1","CECR1"
0,1.83671058792691,0.972,0.575,0,"1","COTL1"
0,2.77836424882914,0.461,0.065,0,"1","PLXDC2"
0,2.6982089964522,0.471,0.075,0,"1","NAIP"
0,1.72368476162147,0.625,0.23,0,"1","VMP1"
0,2.63015815689099,0.46,0.065,0,"1","LRRC25"
0,1.28529490089336,0.912,0.518,0,"1","HLA-DPA1"
0,1.10508403573202,0.798,0.404,0,"1","CTSD"
0,3.50474851270591,0.442,0.048,0,"1","CD33"
0,2.7504293526766,0.452,0.06,0,"1","FCGR2A"
0,1.35331375499294,0.65,0.259,0,"1","MYO1F"
0,1.57626741798542,0.77,0.38,0,"1","SERPINB1"
0,0.750266485385227,0.713,0.325,0,"1","TIMP1"
0,2.95482914326807,0.444,0.057,0,"1","LRP1"
0,1.54309954567508,0.898,0.512,0,"1","RAC1"
0,1.62500132218757,0.625,0.239,0,"1","GLIPR2"
0,2.65954387348575,0.473,0.088,0,"1","PAK1"
0,2.21124736834877,0.49,0.107,0,"1","ATF3"
0,1.64434280243847,0.858,0.477,0,"1","PRELID1"
0,1.53439476356353,0.668,0.288,0,"1","GLIPR1"
0,1.97878742540295,0.974,0.594,0,"1","NEAT1"
0,3.22430964667845,0.434,0.054,0,"1","LRRK2"
0,2.45748702083782,0.473,0.093,0,"1","DUSP6"
0,2.59969079073154,0.458,0.079,0,"1","TMEM176B"
0,1.68583629989898,0.945,0.567,0,"1","GSTP1"
0,1.79927877255326,0.963,0.586,0,"1","SAT1"
0,1.75175002020052,0.598,0.222,0,"1","ATG3"
0,2.39628036594313,0.486,0.11,0,"1","ETV6"
0,3.2793130192195,0.429,0.054,0,"1","TNFSF13"
0,2.80407181700663,0.431,0.057,0,"1","KCTD12"
0,1.35850285290328,0.778,0.404,0,"1","SAMHD1"
0,2.04102958938122,0.479,0.108,0,"1","LY96"
0,0.77760752757387,0.616,0.246,0,"1","HLA-DQB1"
0,1.19510896734523,0.635,0.266,0,"1","ATOX1"
0,2.84938437232671,0.431,0.062,0,"1","SLC31A2"
0,2.33642536333166,0.455,0.088,0,"1","CREG1"
0,1.64097727837589,0.587,0.22,0,"1","RAB24"
0,3.44858387267553,0.412,0.045,0,"1","LILRA2"
0,1.32326149112718,0.654,0.293,0,"1","TCIRG1"
0,1.82895325606073,0.531,0.17,0,"1","RILPL2"
0,2.61577725637771,0.42,0.059,0,"1","C5AR1"
0,2.23588986052891,0.459,0.098,0,"1","SCO2"
0,3.87175259576356,0.395,0.035,0,"1","CDA"
0,2.032697046955,0.503,0.143,0,"1","NAGK"
0,1.91087313884509,0.463,0.104,0,"1","CTSZ"
0,1.44761624621854,0.693,0.334,0,"1","EVI2B"
0,1.44736755244577,0.603,0.245,0,"1","H2AFY"
0,1.40981119210945,0.724,0.366,0,"1","CNPY3"
0,1.60397828489859,0.589,0.232,0,"1","GBP2"
0,1.9719348901879,0.537,0.181,0,"1","GBP1"
0,3.03281611331209,0.414,0.058,0,"1","CCL3L3"
0,1.81206623202064,0.548,0.193,0,"1","PPT1"
0,1.64822162189377,0.532,0.178,0,"1","PLSCR1"
0,1.48929780544339,0.587,0.235,0,"1","BNIP3L"
0,2.74160327715355,0.4,0.049,0,"1","IL1B"
0,1.42698824231141,0.637,0.287,0,"1","NFKBIZ"
0,4.13211168947249,0.377,0.029,0,"1","BST1"
0,1.27694906964508,0.748,0.401,0,"1","GRB2"
0,1.2567520097292,0.729,0.383,0,"1","ARRB2"
0,4.0199832530624,0.374,0.029,0,"1","FCGR1B"
0,4.05951450645747,0.369,0.024,0,"1","CLEC4E"
0,1.64162302629604,0.409,0.064,0,"1","MGST1"
0,1.33040739754721,0.876,0.532,0,"1","GNG5"
0,1.9794478857293,0.825,0.481,0,"1","FOSB"
0,1.33207259765183,0.83,0.487,0,"1","FKBP1A"
0,1.69971018165784,0.583,0.241,0,"1","LTA4H"
0,2.05874426434513,0.448,0.107,0,"1","SYK"
0,1.36682169154132,0.72,0.381,0,"1","JUND"
0,1.4847893867707,0.559,0.221,0,"1","FMNL1"
0,2.08815638161068,0.44,0.103,0,"1","CCL3"
0,1.11854895141802,0.741,0.404,0,"1","ZYX"
0,2.69628341901466,0.388,0.052,0,"1","RAB32"
0,1.24595632408344,0.62,0.284,0,"1","CLTA"
0,1.34964195160353,0.656,0.32,0,"1","RNH1"
0,2.11614949896622,0.434,0.098,0,"1","IER3"
0,1.50246147340887,0.54,0.205,0,"1","POU2F2"
0,2.33464248024636,0.438,0.103,0,"1","SGK1"
0,2.34899487547362,0.409,0.075,0,"1","CD86"
0,0.872456325505191,0.622,0.289,0,"1","PLEK"
0,0.861550262340607,0.75,0.417,0,"1","TXN"
0,1.87506083682268,0.455,0.123,0,"1","EIF4EBP1"
0,2.30263321778861,0.403,0.072,0,"1","TGFBI"
0,2.30765539679122,0.431,0.101,0,"1","RAB11FIP1"
0,1.1181338410248,0.736,0.406,0,"1","NOP10"
0,0.830053849238279,0.837,0.507,0,"1","MT2A"
0,1.52112926418481,0.499,0.17,0,"1","UBXN11"
0,1.79153724509487,0.482,0.153,0,"1","BID"
0,1.0130605613631,0.889,0.562,0,"1","HLA-DPB1"
0,1.91706370144272,0.476,0.149,0,"1","UBE2D1"
0,1.4581087953758,0.838,0.512,0,"1","ATP6V0C"
0,1.93683732136749,0.443,0.118,0,"1","SCPEP1"
0,2.83065555577033,0.373,0.049,0,"1","HK3"
0,1.63097139821414,0.498,0.174,0,"1","IL17RA"
0,1.3696228954206,0.509,0.186,0,"1","LYST"
0,1.47645740172375,0.525,0.205,0,"1","TMEM167A"
0,2.08467201761901,0.424,0.104,0,"1","PLEKHO1"
0,2.21701119699053,0.368,0.048,0,"1","CXCL8"
0,1.30564495065204,0.711,0.391,0,"1","UBE2L6"
0,0.835272014764572,0.5,0.181,0,"1","MEF2C"
0,1.57670593572379,0.513,0.194,0,"1","NINJ1"
0,2.18132254327749,0.433,0.115,0,"1","HEBP1"
0,1.04857762354238,0.578,0.261,0,"1","HLA-DRB5"
0,1.75542891569183,0.486,0.169,0,"1","CTD-3252C9.4"
0,1.94079959657626,0.441,0.125,0,"1","NUMB"
0,2.1139471943803,0.395,0.08,0,"1","TBXAS1"
0,1.30603174272021,0.6,0.285,0,"1","ZFAND5"
0,1.27218663431914,0.601,0.287,0,"1","C20orf24"
0,1.55343301491542,0.452,0.138,0,"1","CEBPB"
0,1.9868904049963,0.41,0.096,0,"1","ALOX5"
0,1.21949989614894,0.95,0.636,0,"1","SRGN"
0,1.6603382552736,0.421,0.108,0,"1","MARCH1"
0,1.8608302475429,0.428,0.115,0,"1","ATP6V1B2"
0,1.16095802898631,0.732,0.419,0,"1","LAMTOR1"
